_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
654ede2a2b8a1f66f97ecd38||33.59|76.64|51.58|45.18|84,13,5,1|time|30|-1|1|30.01|0|5.99|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699667498000
654eddfc2b8a1f66f97ecc28||37.99|86.99|47.59|41.46|95,5,3,0|time|30|-1|0|30.01|1|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699667452000
654dc47a2b8a1f66f913b24d||18|91.07|21.6|36.1|45,2,0,0|time|30|-1|1|30|4|5.65|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699595386000
654dc4262b8a1f66f913afa3||18.4|90.91|22|42.08|46,4,0,0|time|30|-1|0|30.01|2|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699595302000
6549a07fc46e6fc487543930||20.4|93.22|22.8|42.33|51,1,0,0|time|30|-1|1|30.01|2|1.51|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699324031000
654995abc46e6fc4873d2601||13.6|84.31|20.4|47.21|34,5,0,0|time|30|-1|2|30|2|0.71|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699321259000
6549955ec46e6fc4873d2354||21.59|94.92|23.59|53.68|54,2,0,0|time|30|-1|4|30.01|2|29.27|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699321182000
654994e4c46e6fc4873d1f43||26|98.48|26.4|60.39|65,1,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699321060000
6549947ec46e6fc4873d1bf9||14.4|85.19|21.6|56.06|36,5,0,0|time|30|-1|1|30|1|1.19|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699320958000
6549942cc46e6fc4873d193b||16.79|92.73|21.99|55.33|42,2,0,0|time|30|-1|1|30.01|0|4.57|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699320876000
65499343c46e6fc4873d11c1||19.6|85.96|19.6|50.45|49,0,0,0|time|30|-1|1|30|1|1.23|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699320643000
